SensorID,Date,Time,Signal Strength
687114,11/17/2022,12:58 PM,77
687114,11/17/2022,12:58 PM,75
687114,11/17/2022,12:55 PM,82
687114,11/17/2022,12:55 PM,77
687114,11/17/2022,12:53 PM,83
687114,11/17/2022,12:53 PM,34
687114,11/17/2022,12:25 PM,83
687114,11/17/2022,12:25 PM,66
687114,11/17/2022,12:05 PM,86
687114,11/17/2022,12:05 PM,85
687114,11/17/2022,12:04 PM,82
687114,11/17/2022,12:04 PM,78
687114,11/17/2022,11:48 AM,82
687114,11/17/2022,11:48 AM,83
687114,11/17/2022,11:46 AM,82
687114,11/17/2022,11:45 AM,75
687114,11/17/2022,11:28 AM,83
687114,11/17/2022,11:28 AM,76
687114,11/17/2022,11:20 AM,82
687114,11/17/2022,11:20 AM,81
687114,11/17/2022,11:06 AM,85
687114,11/17/2022,11:06 AM,74
687114,11/17/2022,10:58 AM,84
687114,11/17/2022,10:58 AM,72
687114,11/17/2022,10:56 AM,86
687114,11/17/2022,10:55 AM,81
687114,11/17/2022,10:27 AM,85
687114,11/17/2022,10:27 AM,78
687114,11/17/2022,10:22 AM,85
687114,11/17/2022,10:22 AM,76
687114,11/17/2022,10:22 AM,76
687114,11/17/2022,10:21 AM,86
687114,11/17/2022,10:21 AM,86
687114,11/17/2022,10:21 AM,63
687114,11/17/2022,10:17 AM,86
687114,11/17/2022,10:17 AM,71
687114,11/17/2022,10:08 AM,86
687114,11/17/2022,10:08 AM,66
687114,11/17/2022,9:59 AM,83
687114,11/17/2022,9:59 AM,66
687114,11/17/2022,9:45 AM,84
687114,11/17/2022,9:45 AM,75
687114,11/17/2022,9:41 AM,84
687114,11/17/2022,9:41 AM,70
687114,11/17/2022,9:18 AM,86
687114,11/17/2022,9:18 AM,74
687114,11/17/2022,9:17 AM,85
687114,11/17/2022,9:17 AM,81
687114,11/17/2022,9:08 AM,87
687114,11/17/2022,9:08 AM,72
687114,11/17/2022,9:05 AM,85
687114,11/17/2022,9:05 AM,79
687114,11/17/2022,8:58 AM,72
687114,11/17/2022,8:58 AM,82
687114,11/17/2022,8:55 AM,88
687114,11/17/2022,8:55 AM,79
687114,11/17/2022,8:24 AM,88
687114,11/17/2022,8:24 AM,81
687114,11/17/2022,8:23 AM,87
687114,11/17/2022,8:23 AM,78
687114,11/17/2022,7:58 AM,86
687114,11/17/2022,6:58 AM,86
687114,11/17/2022,5:58 AM,86
687114,11/17/2022,4:58 AM,85
687114,11/17/2022,3:58 AM,85
687114,11/17/2022,3:58 AM,85
687114,11/17/2022,2:58 AM,85
687114,11/17/2022,1:58 AM,85
687114,11/17/2022,1:58 AM,85
687114,11/17/2022,12:58 AM,86
687114,11/16/2022,11:58 PM,85
687114,11/16/2022,11:58 PM,85
687114,11/16/2022,11:58 PM,85
687114,11/16/2022,10:58 PM,85
687114,11/16/2022,10:58 PM,85
687114,11/16/2022,10:58 PM,85
687114,11/16/2022,9:58 PM,85
687114,11/16/2022,9:58 PM,85
687114,11/16/2022,8:58 PM,85
687114,11/16/2022,8:58 PM,85
687114,11/16/2022,8:58 PM,85
687114,11/16/2022,7:58 PM,85
687114,11/16/2022,6:58 PM,86
687114,11/16/2022,5:58 PM,87
687114,11/16/2022,5:58 PM,87
687114,11/16/2022,5:58 PM,84
687114,11/16/2022,5:39 PM,84
687114,11/16/2022,5:39 PM,72
687114,11/16/2022,5:35 PM,85
687114,11/16/2022,5:35 PM,83
687114,11/16/2022,5:32 PM,86
687114,11/16/2022,5:32 PM,66
687114,11/16/2022,4:33 PM,89
687114,11/16/2022,4:33 PM,64
687114,11/16/2022,4:03 PM,86
687114,11/16/2022,3:03 PM,88
687114,11/16/2022,3:03 PM,79
687114,11/16/2022,2:54 PM,85
687114,11/16/2022,2:54 PM,72
687114,11/16/2022,2:20 PM,87
687114,11/16/2022,2:20 PM,81
687114,11/16/2022,2:18 PM,86
687114,11/16/2022,2:18 PM,78
687114,11/16/2022,2:15 PM,86
687114,11/16/2022,2:14 PM,73
687114,11/16/2022,2:05 PM,84
687114,11/16/2022,2:05 PM,80
687114,11/16/2022,1:28 PM,87
687114,11/16/2022,1:28 PM,79
687114,11/16/2022,12:46 PM,85
687114,11/16/2022,12:46 PM,69
687114,11/16/2022,12:25 PM,89
687114,11/16/2022,12:25 PM,76
687114,11/16/2022,12:23 PM,86
687114,11/16/2022,12:23 PM,82
687114,11/16/2022,12:16 PM,83
687114,11/16/2022,12:16 PM,79
687114,11/16/2022,11:57 AM,81
687114,11/16/2022,11:57 AM,75
687114,11/16/2022,11:49 AM,85
687114,11/16/2022,11:49 AM,77
687114,11/16/2022,11:20 AM,83
687114,11/16/2022,11:20 AM,63
687114,11/16/2022,11:19 AM,85
687114,11/16/2022,11:19 AM,78
687114,11/16/2022,11:01 AM,82
687114,11/16/2022,11:01 AM,81
687114,11/16/2022,10:58 AM,83
687114,11/16/2022,10:58 AM,68
687114,11/16/2022,10:56 AM,82
687114,11/16/2022,9:56 AM,81
687114,11/16/2022,9:56 AM,82
687114,11/16/2022,9:55 AM,80
687114,11/16/2022,9:55 AM,65
687114,11/16/2022,9:48 AM,86
687114,11/16/2022,9:48 AM,77
687114,11/16/2022,9:44 AM,86
687114,11/16/2022,9:44 AM,61
687114,11/16/2022,9:42 AM,82
687114,11/16/2022,9:41 AM,85
687114,11/16/2022,9:33 AM,87
687114,11/16/2022,9:33 AM,66
687114,11/16/2022,9:03 AM,82
687114,11/16/2022,9:03 AM,81
687114,11/16/2022,8:59 AM,86
687114,11/16/2022,8:59 AM,79
687114,11/16/2022,8:55 AM,86
687114,11/16/2022,8:55 AM,82
687114,11/16/2022,8:46 AM,87
687114,11/16/2022,8:46 AM,83
687114,11/16/2022,8:39 AM,87
687114,11/16/2022,8:39 AM,75
687114,11/16/2022,8:25 AM,86
687114,11/16/2022,8:25 AM,82
687114,11/16/2022,8:00 AM,86
687114,11/16/2022,7:00 AM,86
687114,11/16/2022,6:00 AM,85
687114,11/16/2022,5:00 AM,85
687114,11/16/2022,4:00 AM,84
687114,11/16/2022,3:00 AM,83
687114,11/16/2022,2:00 AM,84
687114,11/16/2022,2:00 AM,84
687114,11/16/2022,1:00 AM,83
687114,11/16/2022,12:00 AM,84
687114,11/15/2022,11:00 PM,84
687114,11/15/2022,10:00 PM,85
687114,11/15/2022,9:00 PM,83
687114,11/15/2022,8:00 PM,83
687114,11/15/2022,7:00 PM,83
687114,11/15/2022,6:00 PM,86
687114,11/15/2022,6:00 PM,70
687114,11/15/2022,5:56 PM,85
687114,11/15/2022,5:56 PM,88
687114,11/15/2022,5:37 PM,82
687114,11/15/2022,5:37 PM,83
687114,11/15/2022,5:04 PM,62
687114,11/15/2022,5:04 PM,80
687114,11/15/2022,4:54 PM,85
687114,11/15/2022,4:54 PM,82
687114,11/15/2022,4:52 PM,75
687114,11/15/2022,4:52 PM,79
687114,11/15/2022,4:04 PM,61
687114,11/15/2022,4:04 PM,78
687114,11/15/2022,4:01 PM,81
687114,11/15/2022,4:01 PM,82
687114,11/15/2022,3:44 PM,79
687114,11/15/2022,3:44 PM,82
687114,11/15/2022,3:24 PM,87
687114,11/15/2022,3:24 PM,75
687114,11/15/2022,3:04 PM,84
687114,11/15/2022,3:04 PM,78
687114,11/15/2022,2:56 PM,84
687114,11/15/2022,2:56 PM,78
687114,11/15/2022,2:41 PM,85
687114,11/15/2022,2:41 PM,81
687114,11/15/2022,2:41 PM,85
687114,11/15/2022,2:41 PM,74
687114,11/15/2022,2:40 PM,85
687114,11/15/2022,2:40 PM,71
687114,11/15/2022,2:18 PM,85
687114,11/15/2022,2:18 PM,80
687114,11/15/2022,2:06 PM,83
687114,11/15/2022,2:06 PM,79
687114,11/15/2022,1:53 PM,85
687114,11/15/2022,1:53 PM,78
687114,11/15/2022,1:33 PM,82
687114,11/15/2022,1:33 PM,81
687114,11/15/2022,1:07 PM,84
687114,11/15/2022,1:07 PM,78
687114,11/15/2022,1:07 PM,86
687114,11/15/2022,1:07 PM,64
687114,11/15/2022,12:58 PM,82
687114,11/15/2022,12:58 PM,64
687114,11/15/2022,12:24 PM,83
687114,11/15/2022,12:24 PM,87
687114,11/15/2022,12:18 PM,85
687114,11/15/2022,12:18 PM,78
687114,11/15/2022,12:12 PM,84
687114,11/15/2022,12:12 PM,81
687114,11/15/2022,12:06 PM,82
687114,11/15/2022,12:06 PM,81
687114,11/15/2022,11:29 AM,84
687114,11/15/2022,11:29 AM,70
687114,11/15/2022,11:21 AM,85
687114,11/15/2022,11:21 AM,85
687114,11/15/2022,11:19 AM,82
687114,11/15/2022,11:19 AM,74
687114,11/15/2022,11:18 AM,84
687114,11/15/2022,11:18 AM,80
687114,11/15/2022,11:11 AM,82
687114,11/15/2022,11:11 AM,80
687114,11/15/2022,11:01 AM,78
687114,11/15/2022,11:00 AM,80
687114,11/15/2022,10:52 AM,84
687114,11/15/2022,10:52 AM,79
687114,11/15/2022,10:05 AM,84
687114,11/15/2022,10:05 AM,74
687114,11/15/2022,10:03 AM,79
687114,11/15/2022,10:02 AM,75
687114,11/15/2022,9:59 AM,80
687114,11/15/2022,9:59 AM,82
687114,11/15/2022,9:15 AM,86
687114,11/15/2022,9:15 AM,75
687114,11/15/2022,9:13 AM,85
687114,11/15/2022,9:13 AM,72
687114,11/15/2022,9:05 AM,85
687114,11/15/2022,9:05 AM,73
687114,11/15/2022,9:04 AM,85
687114,11/15/2022,9:03 AM,86
687114,11/15/2022,8:32 AM,88
687114,11/15/2022,8:32 AM,87
687114,11/15/2022,8:32 AM,87
687114,11/15/2022,8:32 AM,74
687114,11/15/2022,7:55 AM,86
687114,11/15/2022,7:55 AM,88
687114,11/15/2022,7:25 AM,86
687114,11/15/2022,6:25 AM,88
687114,11/15/2022,5:25 AM,89
687114,11/15/2022,4:25 AM,88
687114,11/15/2022,3:25 AM,88
687114,11/15/2022,2:25 AM,88
687114,11/15/2022,1:25 AM,88
687114,11/15/2022,12:25 AM,88
687114,11/14/2022,11:25 PM,89
687114,11/14/2022,10:25 PM,88
687114,11/14/2022,9:25 PM,88
687114,11/14/2022,8:25 PM,88
687114,11/14/2022,7:25 PM,88
687114,11/14/2022,6:25 PM,86
687114,11/14/2022,5:25 PM,87
687114,11/14/2022,4:25 PM,89
687114,11/14/2022,4:25 PM,84
687114,11/14/2022,4:09 PM,85
687114,11/14/2022,4:09 PM,74
687114,11/14/2022,4:07 PM,84
687114,11/14/2022,4:06 PM,83
687114,11/14/2022,3:28 PM,88
687114,11/14/2022,2:28 PM,87
687114,11/14/2022,2:28 PM,83
687114,11/14/2022,2:25 PM,90
687114,11/14/2022,2:25 PM,83
687114,11/14/2022,2:02 PM,83
687114,11/14/2022,2:02 PM,72
687114,11/14/2022,1:33 PM,85
687114,11/14/2022,1:33 PM,77
687114,11/14/2022,1:33 PM,78
687114,11/14/2022,1:33 PM,82
687114,11/14/2022,1:29 PM,85
687114,11/14/2022,1:29 PM,81
687114,11/14/2022,1:03 PM,86
687114,11/14/2022,1:02 PM,80
687114,11/14/2022,12:58 PM,74
687114,11/14/2022,12:58 PM,80
687114,11/14/2022,12:57 PM,68
687114,11/14/2022,12:57 PM,74
687114,11/14/2022,12:53 PM,75
687114,11/14/2022,12:52 PM,71
687114,11/14/2022,12:49 PM,78
687114,11/14/2022,12:49 PM,81
687114,11/14/2022,12:44 PM,80
687114,11/14/2022,12:44 PM,82
687114,11/14/2022,12:40 PM,80
687114,11/14/2022,12:40 PM,87
687114,11/14/2022,12:08 PM,81
687114,11/14/2022,12:08 PM,76
687114,11/14/2022,12:05 PM,82
687114,11/14/2022,12:05 PM,78
687114,11/14/2022,12:02 PM,82
687114,11/14/2022,12:02 PM,86
687114,11/14/2022,11:56 AM,84
687114,11/14/2022,11:56 AM,86
687114,11/14/2022,11:53 AM,85
687114,11/14/2022,11:53 AM,68
687114,11/14/2022,11:51 AM,84
687114,11/14/2022,11:50 AM,82
687114,11/14/2022,11:48 AM,82
687114,11/14/2022,11:48 AM,80
687114,11/14/2022,11:41 AM,85
687114,11/14/2022,11:40 AM,81
687114,11/14/2022,11:37 AM,85
687114,11/14/2022,11:37 AM,80
687114,11/14/2022,11:35 AM,87
687114,11/14/2022,11:35 AM,80
687114,11/14/2022,11:23 AM,79
687114,11/14/2022,11:23 AM,72
687114,11/14/2022,11:22 AM,82
687114,11/14/2022,11:22 AM,75
687114,11/14/2022,11:07 AM,80
687114,11/14/2022,11:07 AM,79
687114,11/14/2022,11:00 AM,80
687114,11/14/2022,11:00 AM,81
687114,11/14/2022,10:57 AM,76
687114,11/14/2022,10:57 AM,72
687114,11/14/2022,10:56 AM,77
687114,11/14/2022,10:56 AM,82
687114,11/14/2022,10:53 AM,78
687114,11/14/2022,10:53 AM,72
687114,11/14/2022,10:51 AM,70
687114,11/14/2022,10:51 AM,66
687114,11/14/2022,10:51 AM,76
687114,11/14/2022,10:51 AM,76
687114,11/14/2022,10:51 AM,75
687114,11/14/2022,10:51 AM,68
687114,11/14/2022,10:51 AM,74
687114,11/14/2022,10:50 AM,71
687114,11/14/2022,10:50 AM,79
687114,11/14/2022,10:46 AM,75
687114,11/14/2022,10:46 AM,68
687114,11/14/2022,10:39 AM,98
687114,11/14/2022,10:39 AM,100
687114,11/14/2022,10:13 AM,97
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:13 AM,100
687114,11/14/2022,10:11 AM,100
687114,11/14/2022,10:11 AM,100
687114,11/14/2022,9:49 AM,100
687114,11/14/2022,9:46 AM,100
687114,11/14/2022,9:46 AM,100
687114,11/14/2022,9:46 AM,100
687114,11/14/2022,9:46 AM,100
687114,11/14/2022,9:46 AM,100
687114,11/14/2022,9:45 AM,98
687114,11/14/2022,9:45 AM,100
687114,11/14/2022,9:45 AM,100
687114,11/14/2022,9:45 AM,100
687114,11/14/2022,9:45 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,99
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:44 AM,100
687114,11/14/2022,9:43 AM,100
687114,11/14/2022,9:43 AM,99
687114,11/14/2022,9:43 AM,97
687114,11/14/2022,9:43 AM,95
687114,11/14/2022,9:43 AM,100
687114,11/14/2022,9:43 AM,100
687114,11/14/2022,9:43 AM,100
687114,11/14/2022,9:43 AM,92
687114,11/14/2022,9:43 AM,100
687114,11/14/2022,9:43 AM,91
687114,11/14/2022,9:43 AM,97
687114,11/14/2022,9:42 AM,100
687114,11/14/2022,9:42 AM,100
687114,11/14/2022,9:12 AM,100
687114,11/14/2022,9:12 AM,100
687114,11/14/2022,8:56 AM,100
687114,11/14/2022,8:56 AM,100
687114,11/14/2022,8:56 AM,100
687114,11/14/2022,8:56 AM,100
687114,11/14/2022,8:14 AM,100
687114,11/14/2022,8:14 AM,98
687114,11/14/2022,8:14 AM,100
687114,11/14/2022,6:21 AM,100
687114,11/14/2022,4:21 AM,100
687114,11/14/2022,2:21 AM,100
687114,11/14/2022,12:21 AM,100
