SensorID,Humidity,Temperature,Date,Time
683654,45.67,19.1,2022-11-16,05:14:00
683654,45.71,19.2,2022-11-16,04:54:00
683654,45.75,19.3,2022-11-16,04:34:00
683654,45.71,19.3,2022-11-16,04:14:00
683654,45.75,19.3,2022-11-16,03:54:00
683654,45.75,19.3,2022-11-16,03:54:00
683654,45.75,19.3,2022-11-16,03:54:00
683654,45.74,19.3,2022-11-16,03:34:00
683654,45.74,19.3,2022-11-16,03:34:00
683654,45.74,19.3,2022-11-16,03:34:00
683654,45.87,19.3,2022-11-16,03:14:00
683654,45.87,19.3,2022-11-16,03:14:00
683654,45.87,19.3,2022-11-16,03:14:00
683654,45.92,19.4,2022-11-16,02:54:00
683654,46.09,19.4,2022-11-16,02:34:00
683654,46.17,19.4,2022-11-16,02:14:00
683654,46.34,19.4,2022-11-16,01:54:00
683654,46.34,19.4,2022-11-16,01:54:00
683654,46.36,19.4,2022-11-16,01:34:00
683654,46.36,19.4,2022-11-16,01:34:00
683654,46.6,19.4,2022-11-16,01:14:00
683654,46.6,19.4,2022-11-16,01:14:00
683654,46.83,19.4,2022-11-16,00:54:00
683654,47.09,19.4,2022-11-16,00:34:00
683654,47.07,19.4,2022-11-16,00:14:00
683654,47.17,19.4,2022-11-15,23:54:00
683654,47.13,19.5,2022-11-15,23:34:00
683654,47.2,19.5,2022-11-15,23:14:00
683654,47.34,19.6,2022-11-15,22:54:00
683654,47.39,19.6,2022-11-15,22:34:00
683654,47.34,19.8,2022-11-15,22:14:00
683654,47.88,19.8,2022-11-15,21:54:00
683654,48.52,19.8,2022-11-15,21:34:00
683654,49.19,19.9,2022-11-15,21:14:00
683654,49.57,20.0,2022-11-15,20:54:00
683654,49.93,20.1,2022-11-15,20:34:00
683654,50.38,20.2,2022-11-15,20:14:00
683654,50.92,20.3,2022-11-15,19:54:00
683654,51.61,20.4,2022-11-15,19:34:00
683654,52.19,20.4,2022-11-15,19:14:00
683654,52.87,20.4,2022-11-15,18:54:00
683654,53.63,20.4,2022-11-15,18:34:00
683654,54.65,20.5,2022-11-15,18:14:00
683654,54.33,20.5,2022-11-15,17:54:00
683654,54.61,20.5,2022-11-15,17:34:00
683654,56.26,20.5,2022-11-15,17:14:00
683654,56.26,20.5,2022-11-15,17:14:00
683654,54.58,20.6,2022-11-15,16:54:00
683654,54.73,20.6,2022-11-15,16:34:00
683654,56.53,20.4,2022-11-15,16:14:00
683654,56.36,20.6,2022-11-15,15:54:00
683654,57.19,20.6,2022-11-15,15:34:00
683654,58.0,20.5,2022-11-15,15:14:00
683654,56.87,20.6,2022-11-15,14:54:00
683654,57.0,20.5,2022-11-15,14:34:00
683654,58.28,20.4,2022-11-15,14:14:00
683654,55.92,20.5,2022-11-15,13:54:00
683654,55.73,20.4,2022-11-15,13:34:00
683654,56.58,20.3,2022-11-15,13:14:00
683654,54.88,20.5,2022-11-15,12:54:00
683654,54.7,20.3,2022-11-15,12:34:00
683654,55.09,20.2,2022-11-15,12:14:00
683654,53.4,20.3,2022-11-15,11:54:00
683654,53.49,20.1,2022-11-15,11:34:00
683654,54.56,20.0,2022-11-15,11:14:00
683654,52.98,20.0,2022-11-15,10:54:00
683654,52.93,19.8,2022-11-15,10:34:00
683654,53.31,19.7,2022-11-15,10:14:00
683654,50.96,19.7,2022-11-15,09:54:00
683654,50.45,19.6,2022-11-15,09:34:00
683654,50.45,19.6,2022-11-15,09:34:00
683654,49.99,19.5,2022-11-15,09:14:00
683654,48.47,19.5,2022-11-15,08:54:00
683654,47.87,19.4,2022-11-15,08:34:00
683654,48.19,19.2,2022-11-15,08:14:00
683654,48.4,19.1,2022-11-15,07:54:00
683654,48.75,18.9,2022-11-15,07:34:00
683654,48.85,18.8,2022-11-15,07:14:00
683654,49.03,18.9,2022-11-15,06:54:00
683654,49.16,18.9,2022-11-15,06:34:00
683654,49.53,18.9,2022-11-15,06:14:00
683654,49.71,19.0,2022-11-15,05:54:00
683654,49.86,19.1,2022-11-15,05:34:00
683654,50.03,19.1,2022-11-15,05:14:00
683654,50.01,19.2,2022-11-15,04:54:00
683654,49.98,19.2,2022-11-15,04:34:00
683654,49.84,19.3,2022-11-15,04:14:00
683654,49.66,19.3,2022-11-15,03:54:00
683654,49.43,19.4,2022-11-15,03:34:00
683654,49.43,19.4,2022-11-15,03:14:00
683654,49.42,19.4,2022-11-15,02:54:00
683654,49.41,19.4,2022-11-15,02:34:00
683654,49.26,19.4,2022-11-15,02:14:00
683654,49.04,19.5,2022-11-15,01:54:00
683654,49.03,19.5,2022-11-15,01:34:00
683654,49.08,19.5,2022-11-15,01:14:00
683654,49.06,19.5,2022-11-15,00:54:00
683654,49.2,19.6,2022-11-15,00:34:00
683654,49.08,19.6,2022-11-15,00:14:00
683654,48.81,19.7,2022-11-14,23:54:00
683654,48.76,19.7,2022-11-14,23:34:00
683654,48.62,19.8,2022-11-14,23:14:00
683654,48.68,19.8,2022-11-14,22:54:00
683654,48.67,19.8,2022-11-14,22:34:00
683654,48.5,19.8,2022-11-14,22:14:00
683654,48.27,19.8,2022-11-14,21:54:00
683654,48.22,19.8,2022-11-14,21:34:00
683654,48.18,19.8,2022-11-14,21:14:00
683654,48.2,19.9,2022-11-14,20:54:00
683654,48.18,19.9,2022-11-14,20:34:00
683654,48.27,19.9,2022-11-14,20:14:00
683654,48.3,19.9,2022-11-14,19:54:00
683654,48.33,19.9,2022-11-14,19:34:00
683654,48.56,20.0,2022-11-14,19:14:00
683654,48.7,20.0,2022-11-14,18:54:00
683654,48.77,20.1,2022-11-14,18:34:00
683654,48.88,20.1,2022-11-14,18:14:00
683654,48.7,20.2,2022-11-14,17:54:00
683654,49.02,20.2,2022-11-14,17:34:00
683654,49.42,20.2,2022-11-14,17:14:00
683654,50.02,20.4,2022-11-14,16:54:00
683654,49.93,20.3,2022-11-14,16:34:00
683654,50.72,20.3,2022-11-14,16:14:00
683654,50.13,20.6,2022-11-14,15:54:00
683654,49.56,20.6,2022-11-14,15:34:00
683654,50.14,20.6,2022-11-14,15:14:00
683654,50.4,20.7,2022-11-14,14:54:00
683654,49.99,20.7,2022-11-14,14:34:00
683654,51.29,20.7,2022-11-14,14:14:00
683654,50.9,20.9,2022-11-14,13:54:00
683654,50.73,20.8,2022-11-14,13:34:00
683654,51.13,20.8,2022-11-14,13:14:00
683654,50.77,20.8,2022-11-14,12:54:00
683654,50.7,20.7,2022-11-14,12:34:00
683654,50.57,20.7,2022-11-14,12:14:00
683654,50.26,20.7,2022-11-14,11:54:00
683654,50.52,20.6,2022-11-14,11:34:00
683654,51.6,20.6,2022-11-14,11:14:00
683654,50.23,20.7,2022-11-14,10:54:00
683654,45.86,25.0,2022-11-14,10:34:00
683654,48.79,22.3,2022-11-14,10:14:00
683654,54.66,21.8,2022-11-14,09:54:00
683654,52.51,20.6,2022-11-14,09:34:00
683654,54.7,20.0,2022-11-14,09:14:00
683654,51.51,19.7,2022-11-14,08:54:00
683654,51.68,19.8,2022-11-14,08:34:00
683654,52.77,19.4,2022-11-14,08:14:00
683654,52.22,19.1,2022-11-14,07:54:00
683654,52.55,18.9,2022-11-14,07:34:00
683654,53.91,18.0,2022-11-14,07:14:00
683654,53.91,17.9,2022-11-14,06:54:00
683654,53.91,17.9,2022-11-14,06:34:00
683654,53.95,17.9,2022-11-14,06:14:00
683654,53.92,17.9,2022-11-14,05:54:00
683654,53.99,17.9,2022-11-14,05:34:00
683654,53.99,17.9,2022-11-14,05:14:00
683654,53.96,17.9,2022-11-14,04:54:00
683654,54.03,17.8,2022-11-14,04:34:00
683654,54.0,17.9,2022-11-14,04:14:00
683654,54.06,17.8,2022-11-14,03:54:00
683654,54.1,17.8,2022-11-14,03:34:00
683654,54.15,17.8,2022-11-14,03:14:00
683654,54.24,17.8,2022-11-14,02:54:00
683654,54.3,17.8,2022-11-14,02:34:00
683654,54.73,17.7,2022-11-14,02:14:00
683654,55.41,17.5,2022-11-14,01:54:00
683654,55.97,17.2,2022-11-14,01:34:00
683654,56.35,16.9,2022-11-14,01:14:00
683654,56.89,16.7,2022-11-14,00:54:00
683654,57.1,16.5,2022-11-14,00:34:00
683654,57.11,16.5,2022-11-14,00:14:00
